,BLKID,TRACTID,BLKGRPID,PUMA,COUNTYID,REGION
537,260937110002081,26093711000,260937110002,2800,26093,2
538,260937211001036,26093721100,260937211001,2800,26093,2
539,260937336031036,26093733603,260937336031,2800,26093,2
540,260937336032011,26093733603,260937336032,2800,26093,2
541,260937336041012,26093733604,260937336041,2800,26093,2
542,260937321001052,26093732100,260937321001,2800,26093,2
543,260937321001040,26093732100,260937321001,2800,26093,2
544,260937331002014,26093733100,260937331002,2800,26093,2
545,260937321002009,26093732100,260937321002,2800,26093,2
546,260937321002056,26093732100,260937321002,2800,26093,2
547,260937336042007,26093733604,260937336042,2800,26093,2
548,260937321002048,26093732100,260937321002,2800,26093,2
549,260937250006035,26093725000,260937250006,2800,26093,2
550,260937251011001,26093725101,260937251011,2800,26093,2
551,260937250004019,26093725000,260937250004,2800,26093,2
552,260937107001008,26093710700,260937107001,2800,26093,2
553,260937250006028,26093725000,260937250006,2800,26093,2
554,260937250006033,26093725000,260937250006,2800,26093,2
555,260937250004015,26093725000,260937250004,2800,26093,2
556,260937250006012,26093725000,260937250006,2800,26093,2
557,260937250004013,26093725000,260937250004,2800,26093,2
558,260937250006027,26093725000,260937250006,2800,26093,2
559,260937250006042,26093725000,260937250006,2800,26093,2
560,260937250004014,26093725000,260937250004,2800,26093,2
561,260937250004018,26093725000,260937250004,2800,26093,2
562,260937211002067,26093721100,260937211002,2800,26093,2
563,260937126012004,26093712601,260937126012,2800,26093,2
564,260937251012003,26093725101,260937251012,2800,26093,2
565,260937250006041,26093725000,260937250006,2800,26093,2
566,260937126012010,26093712601,260937126012,2800,26093,2
567,260937439002015,26093743900,260937439002,2800,26093,2
568,260937438003029,26093743800,260937438003,2800,26093,2
569,260937439002010,26093743900,260937439002,2800,26093,2
570,260937439002009,26093743900,260937439002,2800,26093,2
571,260937439002011,26093743900,260937439002,2800,26093,2
572,260937438003006,26093743800,260937438003,2800,26093,2
573,260937438003030,26093743800,260937438003,2800,26093,2
574,260937438003021,26093743800,260937438003,2800,26093,2
575,260937438003019,26093743800,260937438003,2800,26093,2
576,260937438003028,26093743800,260937438003,2800,26093,2
577,260937438001026,26093743800,260937438001,2800,26093,2
578,260937438001032,26093743800,260937438001,2800,26093,2
579,260937201001020,26093720100,260937201001,2800,26093,2
580,260937438001041,26093743800,260937438001,2800,26093,2
581,260937438001045,26093743800,260937438001,2800,26093,2
582,260937434003018,26093743400,260937434003,2800,26093,2
583,260937436002000,26093743600,260937436002,2800,26093,2
584,260937434003010,26093743400,260937434003,2800,26093,2
585,260937446001017,26093744600,260937446001,2800,26093,2
586,260937201001004,26093720100,260937201001,2800,26093,2
587,260937433001008,26093743300,260937433001,2800,26093,2
588,260937433002006,26093743300,260937433002,2800,26093,2
589,260937446001016,26093744600,260937446001,2800,26093,2
590,260937433001010,26093743300,260937433001,2800,26093,2
591,260937434003014,26093743400,260937434003,2800,26093,2
592,260937336042047,26093733604,260937336042,2800,26093,2
593,260937331002013,26093733100,260937331002,2800,26093,2
594,260937103002024,26093710300,260937103002,2800,26093,2
595,260937110002045,26093711000,260937110002,2800,26093,2
596,260937110002049,26093711000,260937110002,2800,26093,2
597,260937110002085,26093711000,260937110002,2800,26093,2
598,260937110001023,26093711000,260937110001,2800,26093,2
599,260937103001002,26093710300,260937103001,2800,26093,2
600,260937103003013,26093710300,260937103003,2800,26093,2
601,260937225001055,26093722500,260937225001,2800,26093,2
602,260937331001014,26093733100,260937331001,2800,26093,2
603,260937438003000,26093743800,260937438003,2800,26093,2
604,260937336042021,26093733604,260937336042,2800,26093,2
605,260937403001013,26093740300,260937403001,2800,26093,2
606,260937311003015,26093731100,260937311003,2800,26093,2
607,260937301012010,26093730101,260937301012,2800,26093,2
608,260937103002022,26093710300,260937103002,2800,26093,2
609,260937110001002,26093711000,260937110001,2800,26093,2
610,260937110002034,26093711000,260937110002,2800,26093,2
611,260937110002037,26093711000,260937110002,2800,26093,2
612,260937105001028,26093710500,260937105001,2800,26093,2
613,260937110002054,26093711000,260937110002,2800,26093,2
614,260937240023020,26093724002,260937240023,2800,26093,2
615,260937442001032,26093744200,260937442001,2800,26093,2
616,260937211002089,26093721100,260937211002,2800,26093,2
617,260937331002025,26093733100,260937331002,2800,26093,2
618,260937336042017,26093733604,260937336042,2800,26093,2
619,260937336042011,26093733604,260937336042,2800,26093,2
620,260937331001009,26093733100,260937331001,2800,26093,2
621,260937435001004,26093743500,260937435001,2800,26093,2
622,260937225001001,26093722500,260937225001,2800,26093,2
623,260937336031028,26093733603,260937336031,2800,26093,2
624,260937336031040,26093733603,260937336031,2800,26093,2
625,260937240011009,26093724001,260937240011,2800,26093,2
626,260937126022007,26093712602,260937126022,2800,26093,2
627,260937405001000,26093740500,260937405001,2800,26093,2
628,260937422021001,26093742202,260937422021,2800,26093,2
629,260937407001009,26093740700,260937407001,2800,26093,2
630,260937121022016,26093712102,260937121022,2800,26093,2
631,260937321001027,26093732100,260937321001,2800,26093,2
632,260937126021020,26093712602,260937126021,2800,26093,2
633,260937429002019,26093742900,260937429002,2800,26093,2
634,260937201001059,26093720100,260937201001,2800,26093,2
635,260937201001044,26093720100,260937201001,2800,26093,2
636,260937406002006,26093740600,260937406002,2800,26093,2
637,260937424031002,26093742403,260937424031,2800,26093,2
638,260937301012022,26093730101,260937301012,2800,26093,2
639,260937301021005,26093730102,260937301021,2800,26093,2
640,260937126021001,26093712602,260937126021,2800,26093,2
641,260937135002016,26093713500,260937135002,2800,26093,2
642,260937121012008,26093712101,260937121012,2800,26093,2
643,260937422022009,26093742202,260937422022,2800,26093,2
644,260937427002011,26093742700,260937427002,2800,26093,2
645,260937131003008,26093713100,260937131003,2800,26093,2
646,260937448003010,26093744800,260937448003,2800,26093,2
647,260937433001032,26093743300,260937433001,2800,26093,2
648,260937439002002,26093743900,260937439002,2800,26093,2
649,260937321001058,26093732100,260937321001,2800,26093,2
650,260937442001003,26093744200,260937442001,2800,26093,2
651,260937135001002,26093713500,260937135001,2800,26093,2
652,260937442001031,26093744200,260937442001,2800,26093,2
653,260937442001039,26093744200,260937442001,2800,26093,2
654,260937402004015,26093740200,260937402004,2800,26093,2
655,260937442001000,26093744200,260937442001,2800,26093,2
656,260937442001001,26093744200,260937442001,2800,26093,2
657,260937240023005,26093724002,260937240023,2800,26093,2
658,260937442004014,26093744200,260937442004,2800,26093,2
659,260937221001007,26093722100,260937221001,2800,26093,2
660,260937105001020,26093710500,260937105001,2800,26093,2
661,260937131003009,26093713100,260937131003,2800,26093,2
662,260937442004017,26093744200,260937442004,2800,26093,2
663,260937211002084,26093721100,260937211002,2800,26093,2
664,260937211002087,26093721100,260937211002,2800,26093,2
665,260937103001024,26093710300,260937103001,2800,26093,2
666,260937425002011,26093742500,260937425002,2800,26093,2
667,260937427001021,26093742700,260937427001,2800,26093,2
668,260937427001025,26093742700,260937427001,2800,26093,2
669,260937427002019,26093742700,260937427002,2800,26093,2
670,260937240022008,26093724002,260937240022,2800,26093,2
671,260937427002014,26093742700,260937427002,2800,26093,2
672,260937429001021,26093742900,260937429001,2800,26093,2
673,260937126022010,26093712602,260937126022,2800,26093,2
674,260937429001017,26093742900,260937429001,2800,26093,2
675,260937126022011,26093712602,260937126022,2800,26093,2
676,260937336041004,26093733604,260937336041,2800,26093,2
677,260937438003008,26093743800,260937438003,2800,26093,2
678,260937439003009,26093743900,260937439003,2800,26093,2
679,260937435001008,26093743500,260937435001,2800,26093,2
680,260937439003006,26093743900,260937439003,2800,26093,2
681,260937436001003,26093743600,260937436001,2800,26093,2
682,260937434002011,26093743400,260937434002,2800,26093,2
683,260937447002022,26093744700,260937447002,2800,26093,2
684,260937448003021,26093744800,260937448003,2800,26093,2
685,260937438003026,26093743800,260937438003,2800,26093,2
686,260937135002005,26093713500,260937135002,2800,26093,2
687,260937442001034,26093744200,260937442001,2800,26093,2
688,260937201001050,26093720100,260937201001,2800,26093,2
689,260937131002011,26093713100,260937131002,2800,26093,2
690,260937137003006,26093713700,260937137003,2800,26093,2
691,260937137003004,26093713700,260937137003,2800,26093,2
692,260937446001039,26093744600,260937446001,2800,26093,2
693,260937221001012,26093722100,260937221001,2800,26093,2
694,260937221001000,26093722100,260937221001,2800,26093,2
695,260937221001015,26093722100,260937221001,2800,26093,2
696,260937121012003,26093712101,260937121012,2800,26093,2
697,260937422013003,26093742201,260937422013,2800,26093,2
698,260937110002009,26093711000,260937110002,2800,26093,2
699,260937105001003,26093710500,260937105001,2800,26093,2
700,260937211001020,26093721100,260937211001,2800,26093,2
701,260937201002007,26093720100,260937201002,2800,26093,2
702,260937211002025,26093721100,260937211002,2800,26093,2
703,260937201002005,26093720100,260937201002,2800,26093,2
704,260937105001019,26093710500,260937105001,2800,26093,2
705,260937107001006,26093710700,260937107001,2800,26093,2
706,260937103001000,26093710300,260937103001,2800,26093,2
707,260937103001001,26093710300,260937103001,2800,26093,2
708,260937103001005,26093710300,260937103001,2800,26093,2
709,260937110001035,26093711000,260937110001,2800,26093,2
710,260937110001039,26093711000,260937110001,2800,26093,2
711,260937110002043,26093711000,260937110002,2800,26093,2
712,260937110001045,26093711000,260937110001,2800,26093,2
713,260937110001052,26093711000,260937110001,2800,26093,2
714,260937103001006,26093710300,260937103001,2800,26093,2
715,260937107001009,26093710700,260937107001,2800,26093,2
716,260937103001011,26093710300,260937103001,2800,26093,2
717,260937103001016,26093710300,260937103001,2800,26093,2
718,260937103001007,26093710300,260937103001,2800,26093,2
719,260937103001004,26093710300,260937103001,2800,26093,2
720,260937103001015,26093710300,260937103001,2800,26093,2
721,260937110001056,26093711000,260937110001,2800,26093,2
722,260937110001053,26093711000,260937110001,2800,26093,2
723,260937110002052,26093711000,260937110002,2800,26093,2
724,260937434001017,26093743400,260937434001,2800,26093,2
725,260937403001009,26093740300,260937403001,2800,26093,2
726,260937434001020,26093743400,260937434001,2800,26093,2
727,260937240011021,26093724001,260937240011,2800,26093,2
728,260937405001006,26093740500,260937405001,2800,26093,2
729,260937422021013,26093742202,260937422021,2800,26093,2
730,260937416012001,26093741601,260937416012,2800,26093,2
731,260937437002009,26093743700,260937437002,2800,26093,2
732,260937250006045,26093725000,260937250006,2800,26093,2
733,260937405001004,26093740500,260937405001,2800,26093,2
734,260937402002006,26093740200,260937402002,2800,26093,2
735,260937121022018,26093712102,260937121022,2800,26093,2
736,260937321001011,26093732100,260937321001,2800,26093,2
737,260937251013029,26093725101,260937251013,2800,26093,2
738,260937402004018,26093740200,260937402004,2800,26093,2
739,260937433001014,26093743300,260937433001,2800,26093,2
740,260937429001010,26093742900,260937429001,2800,26093,2
741,260937416012007,26093741601,260937416012,2800,26093,2
742,260937425002004,26093742500,260937425002,2800,26093,2
743,260937250006018,26093725000,260937250006,2800,26093,2
744,260937416011022,26093741601,260937416011,2800,26093,2
745,260937416023000,26093741602,260937416023,2800,26093,2
746,260937416012010,26093741601,260937416012,2800,26093,2
747,260937444002006,26093744400,260937444002,2800,26093,2
748,260937444002009,26093744400,260937444002,2800,26093,2
749,260937444002004,26093744400,260937444002,2800,26093,2
750,260937240023009,26093724002,260937240023,2800,26093,2
751,260937442001012,26093744200,260937442001,2800,26093,2
752,260937403001038,26093740300,260937403001,2800,26093,2
753,260937321001057,26093732100,260937321001,2800,26093,2
754,260937433002010,26093743300,260937433002,2800,26093,2
755,260937446001009,26093744600,260937446001,2800,26093,2
756,260937321001022,26093732100,260937321001,2800,26093,2
757,260937211002024,26093721100,260937211002,2800,26093,2
758,260937201001029,26093720100,260937201001,2800,26093,2
759,260937211002099,26093721100,260937211002,2800,26093,2
760,260937121022014,26093712102,260937121022,2800,26093,2
761,260937429001022,26093742900,260937429001,2800,26093,2
762,260937425002026,26093742500,260937425002,2800,26093,2
763,260937427001027,26093742700,260937427001,2800,26093,2
764,260937438003022,26093743800,260937438003,2800,26093,2
765,260937442003010,26093744200,260937442003,2800,26093,2
766,260937442004003,26093744200,260937442004,2800,26093,2
767,260937225001044,26093722500,260937225001,2800,26093,2
768,260937225001037,26093722500,260937225001,2800,26093,2
769,260937321001012,26093732100,260937321001,2800,26093,2
770,260937306001017,26093730600,260937306001,2800,26093,2
771,260937306001018,26093730600,260937306001,2800,26093,2
772,260937301021000,26093730102,260937301021,2800,26093,2
773,260937321001039,26093732100,260937321001,2800,26093,2
774,260937321001014,26093732100,260937321001,2800,26093,2
775,260937211001003,26093721100,260937211001,2800,26093,2
776,260937211001002,26093721100,260937211001,2800,26093,2
