,GEOID10,BLKGRPID,TRACTID,TRACT,BLKGRP,STATEFP,COUNTYFP,TRACTCE,PUMA,REGION
2555,261635801002,261635801002,26163580100,580100,2,26,163,580100,3207,4
2556,261635950003,261635950003,26163595000,595000,3,26,163,595000,3206,4
2557,261635629001,261635629001,26163562900,562900,1,26,163,562900,3201,4
2558,261635534002,261635534002,26163553400,553400,2,26,163,553400,3213,4
2559,261635408002,261635408002,26163540800,540800,2,26,163,540800,3208,4
2560,261635423003,261635423003,26163542300,542300,3,26,163,542300,3209,4
2561,261635455003,261635455003,26163545500,545500,3,26,163,545500,3208,4
2562,261635819005,261635819005,26163581900,581900,5,26,163,581900,3206,4
2563,261635725001,261635725001,26163572500,572500,1,26,163,572500,3203,4
2564,261635180002,261635180002,26163518000,518000,2,26,163,518000,3211,4
2565,261635123001,261635123001,26163512300,512300,1,26,163,512300,3211,4
2566,261635403003,261635403003,26163540300,540300,3,26,163,540300,3209,4
2567,261635672012,261635672012,26163567201,567201,2,26,163,567201,3204,4
2568,261635697004,261635697004,26163569700,569700,4,26,163,569700,3204,4
2569,261635718002,261635718002,26163571800,571800,2,26,163,571800,3203,4
2570,261635802002,261635802002,26163580200,580200,2,26,163,580200,3207,4
2571,261635780003,261635780003,26163578000,578000,3,26,163,578000,3207,4
2572,261635461002,261635461002,26163546100,546100,2,26,163,546100,3208,4
2573,261635460003,261635460003,26163546000,546000,3,26,163,546000,3208,4
2574,261635855002,261635855002,26163585500,585500,2,26,163,585500,3205,4
2575,261635916002,261635916002,26163591600,591600,2,26,163,591600,3206,4
2576,261635859003,261635859003,26163585900,585900,3,26,163,585900,3205,4
2577,261635811002,261635811002,26163581100,581100,2,26,163,581100,3206,4
2578,261635821002,261635821002,26163582100,582100,2,26,163,582100,3206,4
2579,261635362001,261635362001,26163536200,536200,1,26,163,536200,3209,4
2580,261635565001,261635565001,26163556500,556500,1,26,163,556500,3202,4
2581,261635602001,261635602001,26163560200,560200,1,26,163,560200,3201,4
2582,261635645022,261635645022,26163564502,564502,2,26,163,564502,3201,4
2583,261635574002,261635574002,26163557400,557400,2,26,163,557400,3202,4
2584,261635582004,261635582004,26163558200,558200,4,26,163,558200,3202,4
2585,261635590003,261635590003,26163559000,559000,3,26,163,559000,3202,4
2586,261635881002,261635881002,26163588100,588100,2,26,163,588100,3201,4
2587,261635766002,261635766002,26163576600,576600,2,26,163,576600,3207,4
2588,261635562002,261635562002,26163556200,556200,2,26,163,556200,3202,4
2589,261635569001,261635569001,26163556900,556900,1,26,163,556900,3202,4
2590,261635893003,261635893003,26163589300,589300,3,26,163,589300,3205,4
2591,261635033003,261635033003,26163503300,503300,3,26,163,503300,3210,4
2592,261635708002,261635708002,26163570800,570800,2,26,163,570800,3204,4
2593,261635453003,261635453003,26163545300,545300,3,26,163,545300,3208,4
2594,261635207001,261635207001,26163520700,520700,1,26,163,520700,3211,4
2595,261635211002,261635211002,26163521100,521100,2,26,163,521100,3212,4
2596,261635215002,261635215002,26163521500,521500,2,26,163,521500,3211,4
2597,261635184002,261635184002,26163518400,518400,2,26,163,518400,3211,4
2598,261635785005,261635785005,26163578500,578500,5,26,163,578500,3207,4
2599,261635167002,261635167002,26163516700,516700,2,26,163,516700,3211,4
2600,261635940003,261635940003,26163594000,594000,3,26,163,594000,3206,4
2601,261635437002,261635437002,26163543700,543700,2,26,163,543700,3208,4
2602,261635457001,261635457001,26163545700,545700,1,26,163,545700,3208,4
2603,261635418001,261635418001,26163541800,541800,1,26,163,541800,3208,4
2604,261635415002,261635415002,26163541500,541500,2,26,163,541500,3208,4
2605,261635831001,261635831001,26163583100,583100,1,26,163,583100,3205,4
2606,261635747002,261635747002,26163574700,574700,2,26,163,574700,3203,4
2607,261635016001,261635016001,26163501600,501600,1,26,163,501600,3211,4
2608,261635013002,261635013002,26163501300,501300,2,26,163,501300,3211,4
2609,261635315002,261635315002,26163531500,531500,2,26,163,531500,3212,4
2610,261635313001,261635313001,26163531300,531300,1,26,163,531300,3212,4
2611,261635305002,261635305002,26163530500,530500,2,26,163,530500,3212,4
2612,261635584003,261635584003,26163558400,558400,3,26,163,558400,3202,4
2613,261635081004,261635081004,26163508100,508100,4,26,163,508100,3210,4
2614,261635001001,261635001001,26163500100,500100,1,26,163,500100,3210,4
2615,261635035005,261635035005,26163503500,503500,5,26,163,503500,3210,4
2616,261635406001,261635406001,26163540600,540600,1,26,163,540600,3208,4
2617,261635404003,261635404003,26163540400,540400,3,26,163,540400,3209,4
2618,261635404002,261635404002,26163540400,540400,2,26,163,540400,3209,4
2619,261635678003,261635678003,26163567800,567800,3,26,163,567800,3204,4
2620,261635006001,261635006001,26163500600,500600,1,26,163,500600,3210,4
2621,261635304002,261635304002,26163530400,530400,2,26,163,530400,3212,4
2622,261635302001,261635302001,26163530200,530200,1,26,163,530200,3209,4
2623,261635265003,261635265003,26163526500,526500,3,26,163,526500,3212,4
2624,261635546002,261635546002,26163554600,554600,2,26,163,554600,3202,4
