,TRACTID,BLKGRPID,PUMA,COUNTYID,REGION
2737,26163561200,261635612001,03201,26163,2
2738,26163561200,261635612004,03201,26163,2
2739,26163561301,261635613013,03201,26163,2
2740,26163561302,261635613023,03201,26163,2
2741,26163561600,261635616003,03201,26163,2
2742,26163561900,261635619001,03201,26163,2
2743,26163561900,261635619004,03201,26163,2
2744,26163562900,261635629003,03201,26163,2
2745,26163562700,261635627002,03201,26163,2
2746,26163562800,261635628003,03201,26163,2
2747,26163563300,261635633001,03201,26163,2
2748,26163563400,261635634002,03201,26163,2
2749,26163563600,261635636001,03201,26163,2
2750,26163563800,261635638002,03201,26163,2
2751,26163564000,261635640002,03201,26163,2
2752,26163564100,261635641003,03201,26163,2
2753,26163564200,261635642003,03201,26163,2
2754,26163564300,261635643002,03201,26163,2
2755,26163564401,261635644013,03201,26163,2
2756,26163564402,261635644021,03201,26163,2
2757,26163564402,261635644023,03201,26163,2
2758,26163564501,261635645011,03201,26163,2
2759,26163564502,261635645022,03201,26163,2
2760,26163564503,261635645032,03201,26163,2
2761,26163564504,261635645042,03201,26163,2
2762,26163564504,261635645045,03201,26163,2
2763,26163565001,261635650013,03201,26163,2
2764,26163565200,261635652001,03204,26163,2
2765,26163565200,261635652004,03204,26163,2
2766,26163565301,261635653013,03204,26163,2
2767,26163565302,261635653023,03204,26163,2
2768,26163565600,261635656002,03204,26163,2
2769,26163566700,261635667001,03204,26163,2
2770,26163566800,261635668001,03204,26163,2
2771,26163566800,261635668004,03204,26163,2
2772,26163566900,261635669003,03204,26163,2
2773,26163567000,261635670001,03204,26163,2
2774,26163567100,261635671001,03204,26163,2
2775,26163567201,261635672011,03204,26163,2
2776,26163567202,261635672021,03204,26163,2
2777,26163567300,261635673002,03204,26163,2
2778,26163567400,261635674001,03204,26163,2
2779,26163567800,261635678002,03204,26163,2
2780,26163567800,261635678005,03204,26163,2
2781,26163567900,261635679003,03204,26163,2
2782,26163568000,261635680002,03204,26163,2
2783,26163568700,261635687001,03204,26163,2
2784,26163568800,261635688002,03204,26163,2
2785,26163568900,261635689001,03204,26163,2
2786,26163569100,261635691002,03204,26163,2
2787,26163569200,261635692002,03204,26163,2
2788,26163569400,261635694001,03204,26163,2
2789,26163569500,261635695001,03204,26163,2
2790,26163569600,261635696002,03204,26163,2
2791,26163570200,261635702002,03204,26163,2
2792,26163570400,261635704002,03204,26163,2
2793,26163570500,261635705001,03204,26163,2
2794,26163570600,261635706002,03204,26163,2
2795,26163570900,261635709001,03204,26163,2
2796,26163571000,261635710002,03204,26163,2
2797,26163571500,261635715003,03203,26163,2
2798,26163571700,261635717002,03203,26163,2
2799,26163571900,261635719001,03203,26163,2
2800,26163572100,261635721001,03203,26163,2
2801,26163572100,261635721004,03203,26163,2
2802,26163572200,261635722003,03203,26163,2
2803,26163572400,261635724002,03203,26163,2
2804,26163572800,261635728002,03203,26163,2
2805,26163572600,261635726002,03203,26163,2
2806,26163572700,261635727002,03203,26163,2
2807,26163572800,261635728004,03203,26163,2
2808,26163573000,261635730001,03203,26163,2
2809,26163573100,261635731002,03203,26163,2
2810,26163573400,261635734001,03203,26163,2
2811,26163573600,261635736005,03203,26163,2
2812,26163573702,261635737021,03203,26163,2
2813,26163573702,261635737024,03203,26163,2
2814,26163573800,261635738002,03203,26163,2
2815,26163573800,261635738005,03203,26163,2
2816,26163573900,261635739003,03203,26163,2
2817,26163574700,261635747002,03203,26163,2
2818,26163574800,261635748002,03203,26163,2
2819,26163574900,261635749002,03203,26163,2
2820,26163575000,261635750003,03203,26163,2
2821,26163575100,261635751002,03203,26163,2
2822,26163575200,261635752003,03203,26163,2
2823,26163575401,261635754012,03203,26163,2
2824,26163575500,261635755002,03203,26163,2
2825,26163575600,261635756002,03203,26163,2
2826,26163576100,261635761002,03207,26163,2
2827,26163576200,261635762001,03207,26163,2
2828,26163576300,261635763001,03207,26163,2
2829,26163576400,261635764002,03207,26163,2
2830,26163576400,261635764003,03207,26163,2
2831,26163576500,261635765003,03207,26163,2
2832,26163576600,261635766003,03207,26163,2
2833,26163576700,261635767002,03207,26163,2
2834,26163577000,261635770002,03207,26163,2
2835,26163577100,261635771002,03207,26163,2
2836,26163577300,261635773001,03207,26163,2
2837,26163577400,261635774001,03207,26163,2
2838,26163577500,261635775002,03207,26163,2
2839,26163577700,261635777001,03207,26163,2
2840,26163577800,261635778002,03207,26163,2
2841,26163578500,261635785005,03207,26163,2
2842,26163579300,261635793002,03207,26163,2
2843,26163578600,261635786003,03207,26163,2
2844,26163579100,261635791002,03207,26163,2
2845,26163579200,261635792003,03207,26163,2
2846,26163579600,261635796001,03207,26163,2
2847,26163579700,261635797001,03207,26163,2
2848,26163579700,261635797003,03207,26163,2
2849,26163579900,261635799001,03203,26163,2
2850,26163579900,261635799004,03203,26163,2
2851,26163580200,261635802001,03207,26163,2
2852,26163580300,261635803001,03207,26163,2
2853,26163580400,261635804002,03207,26163,2
2854,26163580600,261635806001,03207,26163,2
2855,26163581101,261635811013,03206,26163,2
2856,26163581200,261635812002,03206,26163,2
2857,26163581500,261635815002,03206,26163,2
2858,26163581600,261635816002,03206,26163,2
2859,26163581600,261635816005,03206,26163,2
2860,26163581800,261635818002,03206,26163,2
2861,26163583200,261635832001,03205,26163,2
2862,26163583200,261635832002,03205,26163,2
2863,26163583400,261635834001,03205,26163,2
2864,26163583400,261635834004,03205,26163,2
2865,26163583600,261635836001,03205,26163,2
2866,26163583700,261635837002,03205,26163,2
2867,26163583800,261635838002,03205,26163,2
2868,26163584000,261635840002,03205,26163,2
2869,26163584100,261635841002,03205,26163,2
2870,26163584200,261635842002,03205,26163,2
2871,26163584400,261635844001,03205,26163,2
2872,26163584501,261635845012,03205,26163,2
2873,26163584600,261635846002,03205,26163,2
2874,26163584700,261635847002,03205,26163,2
2875,26163585500,261635855001,03205,26163,2
2876,26163585600,261635856002,03205,26163,2
2877,26163585800,261635858001,03205,26163,2
2878,26163585900,261635859002,03205,26163,2
2879,26163586201,261635862011,03205,26163,2
2880,26163586201,261635862014,03205,26163,2
2881,26163587000,261635870002,03201,26163,2
2882,26163588300,261635883003,03201,26163,2
2883,26163588400,261635884002,03201,26163,2
2884,26163589300,261635893002,03205,26163,2
2885,26163589401,261635894011,03205,26163,2
2886,26163589402,261635894021,03205,26163,2
2887,26163590401,261635904011,03205,26163,2
2888,26163590500,261635905001,03205,26163,2
2889,26163591501,261635915012,03206,26163,2
2890,26163591502,261635915023,03206,26163,2
2891,26163591600,261635916002,03206,26163,2
2892,26163591700,261635917003,03206,26163,2
2893,26163591800,261635918002,03206,26163,2
2894,26163591900,261635919001,03206,26163,2
2895,26163593301,261635933013,03206,26163,2
2896,26163594100,261635941001,03206,26163,2
2897,26163594100,261635941003,03206,26163,2
2898,26163594300,261635943001,03206,26163,2
2899,26163566900,261635669004,03204,26163,2
2900,26163574700,261635747003,03203,26163,2
2901,26163596100,261635961003,03206,26163,2
2902,26163599100,261635991002,03206,26163,2
2903,26163986400,261639864001,03205,26163,2
2904,26163540900,261635409001,03208,26163,2
2905,26163540700,261635407002,03208,26163,2
2906,26163540700,261635407003,03208,26163,2
2907,26163540800,261635408002,03208,26163,2
2908,26163540900,261635409003,03208,26163,2
2909,26163541000,261635410002,03208,26163,2
2910,26163541000,261635410003,03208,26163,2
2911,26163541100,261635411002,03208,26163,2
2912,26163541200,261635412001,03208,26163,2
2913,26163541300,261635413001,03208,26163,2
2914,26163541300,261635413002,03208,26163,2
2915,26163541400,261635414002,03208,26163,2
2916,26163541400,261635414003,03208,26163,2
2917,26163541500,261635415002,03208,26163,2
2918,26163541700,261635417001,03208,26163,2
2919,26163541700,261635417003,03208,26163,2
2920,26163541800,261635418001,03208,26163,2
2921,26163542100,261635421001,03209,26163,2
2922,26163542100,261635421002,03209,26163,2
2923,26163542200,261635422002,03209,26163,2
2924,26163542300,261635423001,03209,26163,2
2925,26163542400,261635424001,03209,26163,2
2926,26163542500,261635425001,03209,26163,2
2927,26163542500,261635425002,03209,26163,2
2928,26163542600,261635426002,03209,26163,2
2929,26163542900,261635429001,03208,26163,2
2930,26163542900,261635429003,03208,26163,2
2931,26163543000,261635430001,03208,26163,2
2932,26163543000,261635430002,03208,26163,2
2933,26163543100,261635431001,03208,26163,2
2934,26163543100,261635431002,03208,26163,2
2935,26163543200,261635432001,03208,26163,2
2936,26163543200,261635432002,03208,26163,2
2937,26163543200,261635432003,03208,26163,2
2938,26163543300,261635433001,03208,26163,2
2939,26163543300,261635433002,03208,26163,2
2940,26163543300,261635433003,03208,26163,2
2941,26163543300,261635433004,03208,26163,2
2942,26163543400,261635434001,03208,26163,2
2943,26163543400,261635434002,03208,26163,2
2944,26163543400,261635434003,03208,26163,2
2945,26163543500,261635435001,03208,26163,2
2946,26163565301,261635653012,03204,26163,2
2947,26163565302,261635653021,03204,26163,2
2948,26163565302,261635653022,03204,26163,2
2949,26163565302,261635653024,03204,26163,2
2950,26163565600,261635656001,03204,26163,2
2951,26163565700,261635657001,03204,26163,2
2952,26163565700,261635657002,03204,26163,2
2953,26163565800,261635658001,03204,26163,2
2954,26163565800,261635658002,03204,26163,2
2955,26163565800,261635658003,03204,26163,2
2956,26163565900,261635659001,03204,26163,2
2957,26163565900,261635659002,03204,26163,2
2958,26163566400,261635664001,03204,26163,2
2959,26163566500,261635665001,03204,26163,2
2960,26163566500,261635665002,03204,26163,2
2961,26163566600,261635666001,03204,26163,2
2962,26163566600,261635666002,03204,26163,2
2963,26163584300,261635843002,03205,26163,2
2964,26163584100,261635841003,03205,26163,2
2965,26163584200,261635842001,03205,26163,2
2966,26163584300,261635843001,03205,26163,2
2967,26163584400,261635844002,03205,26163,2
2968,26163584501,261635845011,03205,26163,2
2969,26163584600,261635846001,03205,26163,2
2970,26163584600,261635846003,03205,26163,2
2971,26163584700,261635847001,03205,26163,2
2972,26163584801,261635848011,03205,26163,2
2973,26163584801,261635848012,03205,26163,2
2974,26163584802,261635848021,03205,26163,2
2975,26163584802,261635848022,03205,26163,2
2976,26163585500,261635855002,03205,26163,2
2977,26163585600,261635856001,03205,26163,2
2978,26163585700,261635857001,03205,26163,2
2979,26163585700,261635857002,03205,26163,2
2980,26163585800,261635858002,03205,26163,2
2981,26163585900,261635859001,03205,26163,2
2982,26163585900,261635859003,03205,26163,2
2983,26163544200,261635442001,03208,26163,2
2984,26163543700,261635437002,03208,26163,2
2985,26163544000,261635440001,03208,26163,2
2986,26163544100,261635441001,03208,26163,2
2987,26163544200,261635442002,03208,26163,2
2988,26163544300,261635443002,03208,26163,2
2989,26163544800,261635448001,03208,26163,2
2990,26163545100,261635451001,03208,26163,2
2991,26163545100,261635451002,03208,26163,2
2992,26163545200,261635452002,03208,26163,2
2993,26163545200,261635452003,03208,26163,2
2994,26163545500,261635455001,03208,26163,2
2995,26163545500,261635455002,03208,26163,2
2996,26163545600,261635456001,03208,26163,2
2997,26163545600,261635456002,03208,26163,2
2998,26163545700,261635457001,03208,26163,2
2999,26163545700,261635457002,03208,26163,2
3000,26163545800,261635458002,03208,26163,2
3001,26163545800,261635458003,03208,26163,2
3002,26163545900,261635459001,03208,26163,2
3003,26163545900,261635459002,03208,26163,2
3004,26163546000,261635460001,03208,26163,2
3005,26163546000,261635460002,03208,26163,2
3006,26163546100,261635461001,03208,26163,2
3007,26163566700,261635667002,03204,26163,2
3008,26163566700,261635667003,03204,26163,2
3009,26163566800,261635668002,03204,26163,2
3010,26163566800,261635668003,03204,26163,2
3011,26163566900,261635669001,03204,26163,2
3012,26163566900,261635669002,03204,26163,2
3013,26163567000,261635670002,03204,26163,2
3014,26163567000,261635670003,03204,26163,2
3015,26163567100,261635671002,03204,26163,2
3016,26163567100,261635671003,03204,26163,2
3017,26163567201,261635672012,03204,26163,2
3018,26163567201,261635672013,03204,26163,2
3019,26163586201,261635862015,03205,26163,2
3020,26163585900,261635859004,03205,26163,2
3021,26163586201,261635862012,03205,26163,2
3022,26163586201,261635862013,03205,26163,2
3023,26163586300,261635863001,03205,26163,2
3024,26163586300,261635863002,03205,26163,2
3025,26163587000,261635870001,03201,26163,2
3026,26163587000,261635870003,03201,26163,2
3027,26163587900,261635879001,03201,26163,2
3028,26163587900,261635879002,03201,26163,2
3029,26163587900,261635879003,03201,26163,2
3030,26163588001,261635880011,03201,26163,2
3031,26163588001,261635880012,03201,26163,2
3032,26163588001,261635880013,03201,26163,2
3033,26163588002,261635880021,03201,26163,2
3034,26163588002,261635880022,03201,26163,2
3035,26163588101,261635881011,03201,26163,2
3036,26163588102,261635881021,03201,26163,2
3037,26163588200,261635882001,03201,26163,2
3038,26163588200,261635882002,03201,26163,2
3039,26163588200,261635882003,03201,26163,2
3040,26163588300,261635883001,03201,26163,2
3041,26163588300,261635883002,03201,26163,2
3042,26163546600,261635466001,03208,26163,2
3043,26163546100,261635461002,03208,26163,2
3044,26163546201,261635462011,03208,26163,2
3045,26163546301,261635463011,03208,26163,2
3046,26163546700,261635467001,03208,26163,2
3047,26163546700,261635467002,03208,26163,2
3048,26163547000,261635470002,03208,26163,2
3049,26163547000,261635470003,03208,26163,2
3050,26163547100,261635471002,03208,26163,2
3051,26163547100,261635471003,03208,26163,2
3052,26163547100,261635471004,03208,26163,2
3053,26163547200,261635472001,03208,26163,2
3054,26163547200,261635472002,03208,26163,2
3055,26163567300,261635673001,03204,26163,2
3056,26163567202,261635672022,03204,26163,2
3057,26163567300,261635673003,03204,26163,2
3058,26163567300,261635673004,03204,26163,2
3059,26163567400,261635674002,03204,26163,2
3060,26163567800,261635678001,03204,26163,2
3061,26163567800,261635678003,03204,26163,2
3062,26163567800,261635678004,03204,26163,2
3063,26163567900,261635679001,03204,26163,2
3064,26163567900,261635679002,03204,26163,2
3065,26163568000,261635680001,03204,26163,2
3066,26163568200,261635682001,03204,26163,2
3067,26163568200,261635682002,03204,26163,2
3068,26163568200,261635682003,03204,26163,2
3069,26163568300,261635683001,03204,26163,2
3070,26163568300,261635683002,03204,26163,2
3071,26163568300,261635683003,03204,26163,2
3072,26163568400,261635684001,03204,26163,2
3073,26163588400,261635884001,03201,26163,2
3074,26163588400,261635884003,03201,26163,2
3075,26163589300,261635893001,03205,26163,2
3076,26163589300,261635893003,03205,26163,2
3077,26163589300,261635893004,03205,26163,2
3078,26163589401,261635894012,03205,26163,2
3079,26163589401,261635894013,03205,26163,2
3080,26163589402,261635894022,03205,26163,2
3081,26163589402,261635894023,03205,26163,2
3082,26163590401,261635904012,03205,26163,2
3083,26163590401,261635904013,03205,26163,2
3084,26163590500,261635905002,03205,26163,2
3085,26163590500,261635905003,03205,26163,2
3086,26163590500,261635905004,03205,26163,2
3087,26163590600,261635906001,03205,26163,2
3088,26163590600,261635906002,03205,26163,2
3089,26163591501,261635915011,03206,26163,2
3090,26163591502,261635915021,03206,26163,2
3091,26163591502,261635915022,03206,26163,2
3092,26163550100,261635501002,03213,26163,2
3093,26163547200,261635472003,03208,26163,2
3094,26163547200,261635472004,03208,26163,2
3095,26163550100,261635501001,03213,26163,2
3096,26163550100,261635501003,03213,26163,2
3097,26163550200,261635502001,03213,26163,2
3098,26163550300,261635503001,03213,26163,2
3099,26163550300,261635503002,03213,26163,2
3100,26163550500,261635505001,03213,26163,2
3101,26163550500,261635505002,03213,26163,2
3102,26163550600,261635506001,03213,26163,2
3103,26163550600,261635506002,03213,26163,2
3104,26163550700,261635507002,03213,26163,2
3105,26163550700,261635507003,03213,26163,2
3106,26163550700,261635507004,03213,26163,2
3107,26163550800,261635508001,03213,26163,2
3108,26163550900,261635509001,03213,26163,2
3109,26163550900,261635509002,03213,26163,2
3110,26163568500,261635685003,03204,26163,2
3111,26163568400,261635684002,03204,26163,2
3112,26163568500,261635685001,03204,26163,2
3113,26163568500,261635685002,03204,26163,2
3114,26163568500,261635685004,03204,26163,2
3115,26163568700,261635687002,03204,26163,2
3116,26163568800,261635688001,03204,26163,2
3117,26163568800,261635688003,03204,26163,2
3118,26163568900,261635689002,03204,26163,2
3119,26163569100,261635691001,03204,26163,2
3120,26163569200,261635692001,03204,26163,2
3121,26163569300,261635693001,03204,26163,2
3122,26163569300,261635693002,03204,26163,2
3123,26163569400,261635694002,03204,26163,2
3124,26163569400,261635694003,03204,26163,2
3125,26163569500,261635695002,03204,26163,2
3126,26163569600,261635696001,03204,26163,2
3127,26163569700,261635697001,03204,26163,2
3128,26163569700,261635697002,03204,26163,2
3129,26163569700,261635697003,03204,26163,2
3130,26163569800,261635698001,03204,26163,2
3131,26163569800,261635698002,03204,26163,2
3132,26163569900,261635699001,03204,26163,2
3133,26163569900,261635699002,03204,26163,2
3134,26163570100,261635701001,03204,26163,2
3135,26163570100,261635701002,03204,26163,2
3136,26163570100,261635701003,03204,26163,2
3137,26163591700,261635917002,03206,26163,2
3138,26163591502,261635915024,03206,26163,2
3139,26163591600,261635916001,03206,26163,2
3140,26163591700,261635917001,03206,26163,2
3141,26163591700,261635917004,03206,26163,2
3142,26163591800,261635918001,03206,26163,2
3143,26163591800,261635918003,03206,26163,2
3144,26163591800,261635918004,03206,26163,2
3145,26163591900,261635919002,03206,26163,2
3146,26163591900,261635919003,03206,26163,2
3147,26163591900,261635919004,03206,26163,2
3148,26163591900,261635919005,03206,26163,2
3149,26163592000,261635920001,03206,26163,2
3150,26163592000,261635920002,03206,26163,2
3151,26163592000,261635920003,03206,26163,2
3152,26163592000,261635920004,03206,26163,2
3153,26163593001,261635930011,03206,26163,2
3154,26163593001,261635930012,03206,26163,2
3155,26163593001,261635930013,03206,26163,2
3156,26163593001,261635930014,03206,26163,2
3157,26163593001,261635930015,03206,26163,2
3158,26163593200,261635932001,03206,26163,2
3159,26163593200,261635932002,03206,26163,2
3160,26163551200,261635512001,03213,26163,2
3161,26163551100,261635511001,03213,26163,2
3162,26163551100,261635511002,03213,26163,2
3163,26163551100,261635511003,03213,26163,2
3164,26163551200,261635512002,03213,26163,2
3165,26163551200,261635512003,03213,26163,2
3166,26163551300,261635513001,03213,26163,2
3167,26163551300,261635513002,03213,26163,2
3168,26163551400,261635514001,03213,26163,2
3169,26163551400,261635514002,03213,26163,2
3170,26163551500,261635515001,03213,26163,2
3171,26163551500,261635515002,03213,26163,2
3172,26163551600,261635516001,03213,26163,2
3173,26163551600,261635516002,03213,26163,2
3174,26163551700,261635517002,03213,26163,2
3175,26163551700,261635517003,03213,26163,2
3176,26163551800,261635518002,03213,26163,2
3177,26163552000,261635520001,03213,26163,2
3178,26163552000,261635520002,03213,26163,2
3179,26163552100,261635521002,03213,26163,2
3180,26163552100,261635521003,03213,26163,2
3181,26163552100,261635521004,03213,26163,2
3182,26163552200,261635522001,03213,26163,2
3183,26163552200,261635522002,03213,26163,2
3184,26163570200,261635702001,03204,26163,2
3185,26163570200,261635702003,03204,26163,2
3186,26163570400,261635704001,03204,26163,2
3187,26163570400,261635704003,03204,26163,2
3188,26163570400,261635704004,03204,26163,2
3189,26163570500,261635705002,03204,26163,2
3190,26163570600,261635706001,03204,26163,2
3191,26163570800,261635708001,03204,26163,2
3192,26163570800,261635708002,03204,26163,2
3193,26163570900,261635709002,03204,26163,2
3194,26163571000,261635710001,03204,26163,2
3195,26163571500,261635715001,03203,26163,2
3196,26163571500,261635715002,03203,26163,2
3197,26163594000,261635940002,03206,26163,2
3198,26163593301,261635933011,03206,26163,2
3199,26163593301,261635933012,03206,26163,2
3200,26163594000,261635940001,03206,26163,2
3201,26163594100,261635941002,03206,26163,2
3202,26163594200,261635942001,03206,26163,2
3203,26163594200,261635942002,03206,26163,2
3204,26163594300,261635943002,03206,26163,2
3205,26163594300,261635943003,03206,26163,2
3206,26163594401,261635944011,03206,26163,2
3207,26163594401,261635944012,03206,26163,2
3208,26163594500,261635945001,03206,26163,2
3209,26163594500,261635945002,03206,26163,2
3210,26163595000,261635950002,03206,26163,2
3211,26163595100,261635951001,03206,26163,2
3212,26163595100,261635951002,03206,26163,2
3213,26163595100,261635951003,03206,26163,2
3214,26163595100,261635951004,03206,26163,2
3215,26163552400,261635524001,03213,26163,2
3216,26163552300,261635523001,03213,26163,2
3217,26163552300,261635523002,03213,26163,2
3218,26163552300,261635523003,03213,26163,2
3219,26163552400,261635524002,03213,26163,2
3220,26163552801,261635528011,03213,26163,2
3221,26163553000,261635530001,03213,26163,2
3222,26163553100,261635531001,03213,26163,2
3223,26163553601,261635536011,03213,26163,2
3224,26163553601,261635536012,03213,26163,2
3225,26163553800,261635538002,03213,26163,2
3226,26163554100,261635541001,03202,26163,2
3227,26163554100,261635541002,03202,26163,2
3228,26163554200,261635542001,03202,26163,2
3229,26163571600,261635716001,03203,26163,2
3230,26163571700,261635717001,03203,26163,2
3231,26163571800,261635718001,03203,26163,2
3232,26163571800,261635718002,03203,26163,2
3233,26163571900,261635719002,03203,26163,2
3234,26163572000,261635720001,03203,26163,2
3235,26163572100,261635721002,03203,26163,2
3236,26163572100,261635721003,03203,26163,2
3237,26163572200,261635722001,03203,26163,2
3238,26163572200,261635722002,03203,26163,2
3239,26163572200,261635722004,03203,26163,2
3240,26163572400,261635724001,03203,26163,2
3241,26163572500,261635725001,03203,26163,2
3242,26163572600,261635726001,03203,26163,2
3243,26163595201,261635952012,03206,26163,2
3244,26163595201,261635952013,03206,26163,2
3245,26163596100,261635961002,03206,26163,2
3246,26163596200,261635962001,03206,26163,2
3247,26163596200,261635962002,03206,26163,2
3248,26163596300,261635963001,03206,26163,2
3249,26163596300,261635963002,03206,26163,2
3250,26163597000,261635970002,03206,26163,2
3251,26163597000,261635970003,03206,26163,2
3252,26163598000,261635980002,03206,26163,2
3253,26163599001,261635990011,03206,26163,2
3254,26163599001,261635990012,03206,26163,2
3255,26163599001,261635990013,03206,26163,2
3256,26163500100,261635001001,03210,26163,2
3257,26163500100,261635001002,03210,26163,2
3258,26163554300,261635543003,03202,26163,2
3259,26163554200,261635542002,03202,26163,2
3260,26163554300,261635543001,03202,26163,2
3261,26163554300,261635543002,03202,26163,2
3262,26163554300,261635543004,03202,26163,2
3263,26163554400,261635544001,03202,26163,2
3264,26163554500,261635545001,03202,26163,2
3265,26163554500,261635545002,03202,26163,2
3266,26163554600,261635546002,03202,26163,2
3267,26163554700,261635547001,03202,26163,2
3268,26163554800,261635548001,03202,26163,2
3269,26163554800,261635548002,03202,26163,2
3270,26163554900,261635549001,03202,26163,2
3271,26163554900,261635549002,03202,26163,2
3272,26163555100,261635551002,03202,26163,2
3273,26163555100,261635551003,03202,26163,2
3274,26163555300,261635553002,03202,26163,2
3275,26163555300,261635553003,03202,26163,2
3276,26163555401,261635554012,03202,26163,2
3277,26163572600,261635726003,03203,26163,2
3278,26163572700,261635727001,03203,26163,2
3279,26163572700,261635727003,03203,26163,2
3280,26163572800,261635728001,03203,26163,2
3281,26163572800,261635728003,03203,26163,2
3282,26163572900,261635729001,03203,26163,2
3283,26163572900,261635729002,03203,26163,2
3284,26163573000,261635730002,03203,26163,2
3285,26163573100,261635731001,03203,26163,2
3286,26163573300,261635733001,03203,26163,2
3287,26163573300,261635733002,03203,26163,2
3288,26163573400,261635734002,03203,26163,2
3289,26163573400,261635734003,03203,26163,2
3290,26163599100,261635991001,03206,26163,2
3291,26163981700,261639817001,03213,26163,2
3292,26163981800,261639818001,03202,26163,2
3293,26163981902,261639819021,03207,26163,2
3294,26163982000,261639820001,03206,26163,2
3295,26163982101,261639821012,03206,26163,2
3296,26163982102,261639821021,03206,26163,2
3297,26163982301,261639823011,03206,26163,2
3298,26163982301,261639823012,03206,26163,2
3299,26163982302,261639823021,03206,26163,2
3300,26163982400,261639824001,03205,26163,2
3301,26163982600,261639826001,03205,26163,2
3302,26163982700,261639827001,03206,26163,2
3303,26163500400,261635004002,03210,26163,2
3304,26163500200,261635002002,03210,26163,2
3305,26163500300,261635003001,03210,26163,2
3306,26163500400,261635004001,03210,26163,2
3307,26163500500,261635005001,03210,26163,2
3308,26163500500,261635005002,03210,26163,2
3309,26163500600,261635006002,03210,26163,2
3310,26163500600,261635006003,03210,26163,2
3311,26163500600,261635006004,03210,26163,2
3312,26163500700,261635007001,03210,26163,2
3313,26163500700,261635007002,03210,26163,2
3314,26163500700,261635007003,03210,26163,2
3315,26163500700,261635007004,03210,26163,2
3316,26163500800,261635008001,03213,26163,2
3317,26163500800,261635008002,03213,26163,2
3318,26163500900,261635009001,03213,26163,2
3319,26163500900,261635009002,03213,26163,2
3320,26163501000,261635010001,03213,26163,2
3321,26163501000,261635010002,03213,26163,2
3322,26163501100,261635011001,03213,26163,2
3323,26163501100,261635011002,03213,26163,2
3324,26163501100,261635011003,03213,26163,2
3325,26163501200,261635012001,03211,26163,2
3326,26163501300,261635013001,03211,26163,2
3327,26163501300,261635013003,03211,26163,2
3328,26163501400,261635014001,03211,26163,2
3329,26163501400,261635014003,03211,26163,2
3330,26163501500,261635015001,03211,26163,2
3331,26163501500,261635015003,03211,26163,2
3332,26163501600,261635016002,03211,26163,2
3333,26163501700,261635017001,03211,26163,2
3334,26163501800,261635018001,03211,26163,2
3335,26163501800,261635018002,03211,26163,2
3336,26163501900,261635019002,03211,26163,2
3337,26163502000,261635020001,03211,26163,2
3338,26163502600,261635026002,03213,26163,2
3339,26163502600,261635026003,03213,26163,2
3340,26163502600,261635026005,03213,26163,2
3341,26163502600,261635026006,03213,26163,2
3342,26163502700,261635027002,03211,26163,2
3343,26163502700,261635027003,03211,26163,2
3344,26163503100,261635031001,03210,26163,2
3345,26163555500,261635555001,03202,26163,2
3346,26163555500,261635555002,03202,26163,2
3347,26163555600,261635556002,03202,26163,2
3348,26163556100,261635561001,03202,26163,2
3349,26163556100,261635561003,03202,26163,2
3350,26163556200,261635562001,03202,26163,2
3351,26163556300,261635563001,03202,26163,2
3352,26163556400,261635564001,03202,26163,2
3353,26163556400,261635564002,03202,26163,2
3354,26163556600,261635566001,03202,26163,2
3355,26163556600,261635566002,03202,26163,2
3356,26163556700,261635567002,03202,26163,2
3357,26163556800,261635568001,03202,26163,2
3358,26163573501,261635735011,03203,26163,2
3359,26163573501,261635735012,03203,26163,2
3360,26163573501,261635735013,03203,26163,2
3361,26163573501,261635735014,03203,26163,2
3362,26163573600,261635736001,03203,26163,2
3363,26163573600,261635736002,03203,26163,2
3364,26163573600,261635736003,03203,26163,2
3365,26163573600,261635736004,03203,26163,2
3366,26163573701,261635737011,03203,26163,2
3367,26163573701,261635737012,03203,26163,2
3368,26163573702,261635737022,03203,26163,2
3369,26163573702,261635737023,03203,26163,2
3370,26163573702,261635737025,03203,26163,2
3371,26163573800,261635738001,03203,26163,2
3372,26163573800,261635738003,03203,26163,2
3373,26163573800,261635738004,03203,26163,2
3374,26163573900,261635739001,03203,26163,2
3375,26163573900,261635739002,03203,26163,2
3376,26163573900,261635739004,03203,26163,2
3377,26163983100,261639831001,03201,26163,2
3378,26163983200,261639832001,03201,26163,2
3379,26163983302,261639833021,03202,26163,2
3380,26163983400,261639834001,03202,26163,2
3381,26163983600,261639836002,03203,26163,2
3382,26163983600,261639836003,03203,26163,2
3383,26163983800,261639838001,03203,26163,2
3384,26163983800,261639838002,03203,26163,2
3385,26163983800,261639838004,03203,26163,2
3386,26163983800,261639838005,03203,26163,2
3387,26163983902,261639839021,03203,26163,2
3388,26163983903,261639839031,03203,26163,2
3389,26163984200,261639842001,03212,26163,2
3390,26163503400,261635034001,03210,26163,2
3391,26163503100,261635031002,03210,26163,2
3392,26163503200,261635032002,03210,26163,2
3393,26163503300,261635033001,03210,26163,2
3394,26163503500,261635035001,03210,26163,2
3395,26163503500,261635035003,03210,26163,2
3396,26163503900,261635039001,03210,26163,2
3397,26163504000,261635040001,03210,26163,2
3398,26163504100,261635041001,03210,26163,2
3399,26163504100,261635041002,03210,26163,2
3400,26163504300,261635043001,03210,26163,2
3401,26163504300,261635043002,03210,26163,2
